"id","name","group","0_5000_old","5000_10000_old","10000_15000_old","15000_20000_old","20000_25000_old","25000_30000_old","30000_35000_new","35000_38546_new"
"1073809439","голые","ПРИЛАГАТЕЛЬНОЕ","0","0","0","0","0","1","0","0"
"1073946697","повела","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"1073882697","весов","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"1073823789","бес","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","3","10","0"
"1073821151","адские","ПРИЛАГАТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"1073900188","участники","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","1","0","2"
"1073800708","праздничной","ПРИЛАГАТЕЛЬНОЕ","1","0","0","0","0","0","0","0"
"1073800880","широкой","ПРИЛАГАТЕЛЬНОЕ","0","0","2","0","1","0","0","0"
"1073946693","отведи","ГЛАГОЛ","0","0","0","1","0","0","1","0"
"1073828800","посланный","ПРИЛАГАТЕЛЬНОЕ","1","6","1","0","1","3","2","0"
"1073967254","разгорались","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"1073949390","разделяет","ГЛАГОЛ","0","0","0","1","0","0","0","0"
"1073742398","насыплет","ГЛАГОЛ","0","0","1","0","2","1","0","0"
"1073976110","образовали","ГЛАГОЛ","0","0","1","1","0","0","0","0"
"1073928214","богослужения","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","2","0","0"
"1073759606","отходить","ИНФИНИТИВ","2","0","1","0","0","0","1","0"
"1073931670","заклятие","СУЩЕСТВИТЕЛЬНОЕ","2","0","3","0","2","0","1","0"
"1073792209","задолго","НАРЕЧИЕ","0","0","0","0","4","0","0","0"
"1073957845","внушите","ГЛАГОЛ","0","1","0","0","0","0","0","0"
"1073908573","пещер","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","1","0","0","0"
"1073974186","расположатся","ГЛАГОЛ","0","0","0","0","1","0","0","0"
"1073816413","восточный","ПРИЛАГАТЕЛЬНОЕ","1","0","2","1","4","2","0","0"
"1073911834","суровости","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"1073958985","морю","ГЛАГОЛ","7","14","3","2","6","11","10","2"
"1073902793","тростника","СУЩЕСТВИТЕЛЬНОЕ","3","0","1","0","1","0","0","0"
"1073932429","прекращении","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","1","0"
"1073909330","нищеты","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","1","0","0","0","0"
"1073908618","равнине","СУЩЕСТВИТЕЛЬНОЕ","2","13","7","0","0","9","0","0"
"1073801939","деревянного","ПРИЛАГАТЕЛЬНОЕ","0","0","2","0","1","0","0","0"
"1073957901","воззвал","ГЛАГОЛ","9","15","6","11","5","5","1","0"
"1073876937","зайца","СУЩЕСТВИТЕЛЬНОЕ","1","1","0","0","0","0","0","0"
"1073800836","острая","ПРИЛАГАТЕЛЬНОЕ","0","1","0","1","0","0","0","0"
"1073927727","изваяние","СУЩЕСТВИТЕЛЬНОЕ","0","1","0","2","0","0","0","0"
"1073855113","стоящие","ПРИЛАГАТЕЛЬНОЕ","0","1","2","2","0","0","2","1"
"1073911383","плоти","СУЩЕСТВИТЕЛЬНОЕ","14","1","5","8","8","0","34","40"
"1073945771","посадили","ГЛАГОЛ","2","5","3","0","3","0","1","0"
"1073903732","торгу","СУЩЕСТВИТЕЛЬНОЕ","0","0","0","0","0","0","0","1"
"1073947868","оставался","ГЛАГОЛ","2","10","5","1","7","4","5","1"
"1073876075","жертв","СУЩЕСТВИТЕЛЬНОЕ","15","11","7","0","4","6","1","1"
"1073949384","работайте","ГЛАГОЛ","13","0","0","0","0","0","0","0"
"1073827379","окончен","ПРИЛАГАТЕЛЬНОЕ","0","0","3","0","0","0","0","0"
"1073908531","зима","СУЩЕСТВИТЕЛЬНОЕ","1","0","0","1","0","0","1","0"
