"id","group","name","0_5000_old","5000_10000_old","10000_15000_old","15000_20000_old","20000_25000_old","25000_30000_old","30000_35000_new","35000_38546_new"
"19932","ГЛАГОЛ","прилипнут","0","1","0","0","0","0","0","0"
"19933","СУЩЕСТВИТЕЛЬНОЕ","забава","0","0","0","1","0","0","0","0"
"19934","ГЛАГОЛ","одобрял","0","0","0","0","0","0","2","0"
"19935","ГЛАГОЛ","предпочли","0","0","0","0","0","2","0","0"
"19936","СУЩЕСТВИТЕЛЬНОЕ","храбрость","0","0","0","0","0","3","0","0"
"19938","ГЛАГОЛ","повелишь","0","2","0","0","0","0","1","0"
"19939","ГЛАГОЛ","зови","0","0","1","0","0","0","2","0"
"19940","ГЛАГОЛ","расскажет","0","1","0","0","1","0","0","0"
"19942","ПРИЛАГАТЕЛЬНОЕ","двадцатом","0","0","1","0","0","0","0","0"
"19943","ПРИЛАГАТЕЛЬНОЕ","нашем","2","0","3","4","4","4","1","13"
"19944","СУЩЕСТВИТЕЛЬНОЕ","пол","13","5","1","0","0","5","0","0"
"19945","ГЛАГОЛ","образуются","0","0","0","1","0","0","0","0"
"19946","ПРИЛАГАТЕЛЬНОЕ","бледные","0","0","0","0","1","0","0","0"
"19947","СУЩЕСТВИТЕЛЬНОЕ","свекровью","0","1","0","0","0","0","1","0"
"19948","ПРИЛАГАТЕЛЬНОЕ","бурный","0","0","1","2","3","0","1","1"
"19949","ГЛАГОЛ","скрывала","1","0","0","0","0","0","0","0"
"19950","ГЛАГОЛ","проникает","0","0","0","1","1","0","0","1"
"19951","ГЛАГОЛ","переходите","0","5","0","0","0","0","1","1"
"19952","ПРИЛАГАТЕЛЬНОЕ","доброму","0","0","0","3","1","0","0","3"
"19953","ПРИЛАГАТЕЛЬНОЕ","убитому","3","2","0","0","0","0","0","0"
"19954","ПРИЛАГАТЕЛЬНОЕ","тридцатом","0","0","0","0","0","2","0","0"
"19955","ПРИЛАГАТЕЛЬНОЕ","пришедший","0","1","0","0","1","1","2","1"
"19956","СУЩЕСТВИТЕЛЬНОЕ","удовольствия","0","0","0","2","0","0","0","0"
"19957","ПРИЛАГАТЕЛЬНОЕ","неистовые","0","0","0","1","1","0","0","0"
"19958","ГЛАГОЛ","охватят","0","0","0","0","0","0","1","0"
"19959","ГЛАГОЛ","выдернул","0","1","0","0","0","0","0","0"
"19960","ПРИЛАГАТЕЛЬНОЕ","одинок","0","0","0","1","0","0","0","0"
"19961","ПРИЛАГАТЕЛЬНОЕ","городским","0","0","1","0","0","1","2","0"
"19962","ГЛАГОЛ","разделилось","0","0","0","0","0","1","1","0"
"19963","ГЛАГОЛ","отрубит","0","0","0","0","1","0","0","0"
"19964","ГЛАГОЛ","ходите","3","3","1","1","7","4","4","2"
"19965","ПРИЛАГАТЕЛЬНОЕ","еврейская","0","0","1","0","0","0","0","0"
"19966","ГЛАГОЛ","развалился","0","0","0","0","1","0","0","0"
"19967","СУЩЕСТВИТЕЛЬНОЕ","кузнецами","0","0","0","0","1","0","0","0"
"19968","СУЩЕСТВИТЕЛЬНОЕ","острия","0","1","0","0","1","0","1","1"
"19969","ГЛАГОЛ","почитают","0","0","0","2","2","0","3","3"
"19970","ГЛАГОЛ","встают","0","1","0","1","2","0","0","0"
"19971","СУЩЕСТВИТЕЛЬНОЕ","женщину","8","11","2","2","6","4","7","0"
"19972","ПРИЛАГАТЕЛЬНОЕ","торжественных","0","0","0","0","0","2","0","0"
"19973","ГЛАГОЛ","скрывайся","0","0","0","1","0","0","0","1"
"19974","ПРИЛАГАТЕЛЬНОЕ","воинским","0","3","2","0","0","1","0","0"
"19975","ГЛАГОЛ","задремлет","0","0","0","0","1","0","0","0"
"19976","ГЛАГОЛ","испытаете","1","0","1","0","0","0","0","0"
"19977","ПРИЛАГАТЕЛЬНОЕ","удивительно","0","0","0","0","1","0","1","0"
"19978","ПРИЛАГАТЕЛЬНОЕ","сладок","0","0","0","6","1","0","0","0"
"19979","СУЩЕСТВИТЕЛЬНОЕ","святыне","0","0","0","2","0","2","1","1"
"19980","СУЩЕСТВИТЕЛЬНОЕ","ил","0","0","0","0","1","0","0","0"
"19981","ПРИЛАГАТЕЛЬНОЕ","угодная","0","0","0","0","0","0","0","1"
"19982","СУЩЕСТВИТЕЛЬНОЕ","сбор","0","0","0","0","0","4","0","0"
"19984","СУЩЕСТВИТЕЛЬНОЕ","условий","0","0","0","0","0","1","0","0"
"19985","СУЩЕСТВИТЕЛЬНОЕ","дожде","0","0","0","1","1","0","0","0"
"19986","СУЩЕСТВИТЕЛЬНОЕ","птичку","0","0","0","0","1","0","0","0"
"19987","СУЩЕСТВИТЕЛЬНОЕ","губы","0","0","1","3","0","1","0","0"
"12740","СУЩЕСТВИТЕЛЬНОЕ","сотрудник","0","0","0","0","0","0","0","4"
"19989","ГЛАГОЛ","намеревались","0","1","0","0","0","0","0","0"
"19990","СУЩЕСТВИТЕЛЬНОЕ","орудиями","0","0","5","0","1","1","0","0"
"19991","ПРИЛАГАТЕЛЬНОЕ","праведнее","0","0","1","0","0","1","0","0"
"19992","ПРИЛАГАТЕЛЬНОЕ","искренним","0","2","0","1","0","0","1","1"
"19993","ГЛАГОЛ","прикасается","0","0","0","2","2","0","1","1"
"19994","СУЩЕСТВИТЕЛЬНОЕ","надеждою","0","1","1","0","2","0","0","6"
"19996","ПРИЛАГАТЕЛЬНОЕ","живущими","0","0","1","1","3","1","1","1"
"19997","ПРИЛАГАТЕЛЬНОЕ","страшный","0","2","2","2","1","4","0","0"
"19998","СУЩЕСТВИТЕЛЬНОЕ","бичом","0","1","1","0","1","0","0","0"
"19999","ПРИЛАГАТЕЛЬНОЕ","крылатой","0","1","0","0","0","0","0","0"
"20000","ГЛАГОЛ","сомкнул","0","0","0","0","1","0","0","0"
"20001","ГЛАГОЛ","построит","0","4","4","0","1","0","0","0"
"20003","СУЩЕСТВИТЕЛЬНОЕ","усилий","0","0","1","0","1","0","0","0"
"20004","СУЩЕСТВИТЕЛЬНОЕ","сетки","2","4","2","0","1","0","0","0"
"20005","СУЩЕСТВИТЕЛЬНОЕ","рукам","0","0","0","1","1","0","1","0"
"16466","СУЩЕСТВИТЕЛЬНОЕ","ада","4","2","1","7","5","5","3","1"
"20006","СУЩЕСТВИТЕЛЬНОЕ","мастей","0","0","0","2","0","1","0","0"
"20007","СУЩЕСТВИТЕЛЬНОЕ","локтя","16","6","3","1","0","9","0","1"
"20008","ГЛАГОЛ","осветили","0","0","0","0","0","1","0","0"
"20112","ПРИЛАГАТЕЛЬНОЕ","хорошие","0","1","1","0","1","0","0","1"
"20009","СУЩЕСТВИТЕЛЬНОЕ","восхождение","0","0","0","0","1","0","0","0"
"20010","ГЛАГОЛ","питался","0","0","0","0","0","0","1","0"
"20011","ПРИЛАГАТЕЛЬНОЕ","устроенное","0","0","0","0","0","0","0","1"
"20012","ГЛАГОЛ","терпели","0","0","1","2","0","2","0","1"
"20013","СУЩЕСТВИТЕЛЬНОЕ","пещерам","0","0","0","0","0","0","0","1"
"20014","ПРИЛАГАТЕЛЬНОЕ","собственною","0","0","0","0","1","0","0","1"
"20015","ГЛАГОЛ","заложили","0","0","1","0","0","0","0","0"
"20016","СУЩЕСТВИТЕЛЬНОЕ","благословением","0","1","2","2","2","1","0","2"
"20017","ПРИЛАГАТЕЛЬНОЕ","лукавыми","0","0","0","0","0","1","0","0"
"20018","ГЛАГОЛ","помнит","0","0","3","6","1","0","2","0"
"20019","ПРИЛАГАТЕЛЬНОЕ","небесная","0","0","0","1","0","1","0","0"
"20020","ГЛАГОЛ","оставляет","0","0","3","6","4","2","2","1"
"20021","ГЛАГОЛ","погонят","1","0","0","0","1","0","0","0"
"20022","СУЩЕСТВИТЕЛЬНОЕ","плотникам","0","0","4","0","0","0","0","0"
"20024","ГЛАГОЛ","залегли","0","0","1","0","0","0","0","0"
"20025","СУЩЕСТВИТЕЛЬНОЕ","рабыню","3","0","0","0","0","0","0","0"
"20026","ПРИЛАГАТЕЛЬНОЕ","переданы","0","0","1","0","0","0","0","0"
"20027","СУЩЕСТВИТЕЛЬНОЕ","избыток","0","0","1","0","0","0","0","1"
"20028","ГЛАГОЛ","орали","0","1","1","1","0","0","0","0"
"20029","ПРИЛАГАТЕЛЬНОЕ","восточная","0","0","0","0","0","1","0","0"
"20030","ПРИЛАГАТЕЛЬНОЕ","назначенное","6","1","2","0","0","3","0","0"
"20032","ПРИЛАГАТЕЛЬНОЕ","угодных","0","0","0","0","0","0","0","1"
"20033","ПРИЛАГАТЕЛЬНОЕ","роскошные","0","0","0","0","1","0","0","0"
"20034","ГЛАГОЛ","одолеем","0","2","0","0","1","0","0","0"
"20035","СУЩЕСТВИТЕЛЬНОЕ","козлах","1","0","0","0","0","0","0","0"
"12794","ГЛАГОЛ","взошли","1","4","3","0","0","5","2","2"
"12836","ГЛАГОЛ","падут","5","0","2","7","15","19","3","0"
"20036","СУЩЕСТВИТЕЛЬНОЕ","братьями","8","12","36","4","3","7","2","2"
"20037","СУЩЕСТВИТЕЛЬНОЕ","темницах","0","0","0","0","1","0","0","2"
"20038","ГЛАГОЛ","соглашаются","1","0","0","0","0","1","0","0"
"20039","ГЛАГОЛ","предшествовали","0","0","0","0","0","0","1","0"
"20040","ПРИЛАГАТЕЛЬНОЕ","неприличным","0","0","0","0","0","1","0","1"
"20041","СУЩЕСТВИТЕЛЬНОЕ","грудь","11","0","0","0","1","3","2","0"
"20042","ПРИЛАГАТЕЛЬНОЕ","разумная","0","0","0","1","1","0","0","0"
"20045","СУЩЕСТВИТЕЛЬНОЕ","руфи","0","4","0","0","0","0","1","0"
"20046","СУЩЕСТВИТЕЛЬНОЕ","соли","2","2","4","0","0","3","0","0"
"20047","СУЩЕСТВИТЕЛЬНОЕ","вопросом","0","1","1","0","0","0","0","0"
"20048","ГЛАГОЛ","растаяло","0","1","0","1","1","0","0","0"
"20049","ПРИЛАГАТЕЛЬНОЕ","расположена","0","0","0","0","1","1","0","0"
"20050","СУЩЕСТВИТЕЛЬНОЕ","трудностях","1","0","0","0","0","1","0","0"
"20051","ПРИЛАГАТЕЛЬНОЕ","добровольно","0","0","3","0","1","3","0","4"
"20052","ГЛАГОЛ","положу","3","1","2","3","10","8","6","1"
"20053","ГЛАГОЛ","решились","0","1","2","0","0","3","0","1"
"20054","ГЛАГОЛ","натянул","0","1","2","0","2","0","0","0"
"20056","СУЩЕСТВИТЕЛЬНОЕ","вождь","0","3","1","0","1","7","2","0"
"20057","СУЩЕСТВИТЕЛЬНОЕ","молитвах","0","0","0","0","0","1","1","10"
"20059","СУЩЕСТВИТЕЛЬНОЕ","соперник","0","0","0","2","0","0","1","0"
"20060","СУЩЕСТВИТЕЛЬНОЕ","обычаев","0","0","0","1","0","2","0","1"
"20583","ГЛАГОЛ","запас","3","1","0","0","1","2","0","0"
"20061","ПРИЛАГАТЕЛЬНОЕ","бессильному","0","0","1","1","0","0","0","0"
"20063","СУЩЕСТВИТЕЛЬНОЕ","прахом","0","1","0","0","1","2","0","0"
"20064","СУЩЕСТВИТЕЛЬНОЕ","повестью","0","0","0","0","1","0","0","0"
"20065","СУЩЕСТВИТЕЛЬНОЕ","убийство","0","0","0","1","1","2","3","0"
"20066","ГЛАГОЛ","сведите","0","1","0","0","0","0","0","0"
"20067","ГЛАГОЛ","сними","2","3","0","1","5","2","2","0"
"20068","ГЛАГОЛ","постараемся","0","0","0","0","0","0","0","1"
"20069","ПРИЛАГАТЕЛЬНОЕ","обе","13","12","3","0","0","2","2","0"
"20070","ГЛАГОЛ","содержатся","0","0","0","1","0","0","0","0"
"20071","ПРИЛАГАТЕЛЬНОЕ","твоего","122","206","82","126","84","80","45","13"
"20072","ПРИЛАГАТЕЛЬНОЕ","назначена","0","0","0","0","0","1","0","0"
"20074","СУЩЕСТВИТЕЛЬНОЕ","двора","22","2","4","0","1","16","5","0"
"20075","СУЩЕСТВИТЕЛЬНОЕ","сотворении","1","0","0","0","0","0","0","0"
"20076","ПРИЛАГАТЕЛЬНОЕ","правильного","0","0","0","0","0","1","0","0"
"20078","СУЩЕСТВИТЕЛЬНОЕ","шерсти","34","6","1","0","1","0","0","0"
"20079","ГЛАГОЛ","складывал","0","0","0","0","0","1","0","0"
"20080","ГЛАГОЛ","обнаружилось","0","0","0","0","0","0","1","0"
"20081","ПРИЛАГАТЕЛЬНОЕ","кожаную","2","0","0","0","0","0","0","0"
"20082","ГЛАГОЛ","подвигнул","0","0","0","0","0","0","1","0"
"20083","СУЩЕСТВИТЕЛЬНОЕ","узника","1","0","0","1","0","0","3","2"
"20085","ПРИЛАГАТЕЛЬНОЕ","верному","0","0","0","0","1","0","0","1"
"20086","ПРИЛАГАТЕЛЬНОЕ","третьей","1","0","0","1","2","2","0","0"
"20087","СУЩЕСТВИТЕЛЬНОЕ","течение","4","1","4","2","0","8","1","1"
"20088","ГЛАГОЛ","осенило","0","0","0","0","0","0","2","0"
"20089","ПРИЛАГАТЕЛЬНОЕ","настоящую","0","0","2","0","0","1","0","0"
"20090","ПРИЛАГАТЕЛЬНОЕ","сладка","0","0","0","1","1","0","0","2"
"20091","СУЩЕСТВИТЕЛЬНОЕ","узниками","0","0","0","0","1","0","0","0"
"20092","ГЛАГОЛ","сгорел","0","0","0","0","1","0","0","0"
"20093","ГЛАГОЛ","пряли","2","0","0","0","0","0","0","0"
"20095","ГЛАГОЛ","вонзила","0","1","0","0","0","0","0","0"
"20096","СУЩЕСТВИТЕЛЬНОЕ","товары","0","0","1","0","0","10","0","0"
"20097","СУЩЕСТВИТЕЛЬНОЕ","залог","4","6","4","3","0","3","0","5"
"20098","СУЩЕСТВИТЕЛЬНОЕ","рассказом","0","0","0","0","0","1","0","0"
"20099","СУЩЕСТВИТЕЛЬНОЕ","площадях","0","0","0","3","2","1","0","0"
"20100","СУЩЕСТВИТЕЛЬНОЕ","легион","0","0","0","0","0","0","3","0"
"20101","СУЩЕСТВИТЕЛЬНОЕ","вражда","0","0","0","1","0","5","0","3"
"20102","СУЩЕСТВИТЕЛЬНОЕ","шагов","0","1","1","2","0","0","0","0"
"20103","ГЛАГОЛ","обнаружит","0","0","0","0","1","0","0","1"
"20104","ГЛАГОЛ","украшали","0","0","0","0","0","0","0","2"
"20105","СУЩЕСТВИТЕЛЬНОЕ","учения","0","0","0","4","4","0","3","9"
"20106","ПРИЛАГАТЕЛЬНОЕ","опущенными","0","1","0","0","0","0","0","0"
"20107","ГЛАГОЛ","посылает","0","4","2","1","3","0","5","0"
"20108","ГЛАГОЛ","умолкни","0","0","0","0","0","1","1","0"
"16467","ПРИЛАГАТЕЛЬНОЕ","славное","0","0","2","2","1","3","0","0"
"20109","ГЛАГОЛ","прикрепили","6","0","0","0","0","0","0","0"
"20110","СУЩЕСТВИТЕЛЬНОЕ","птенцы","0","0","0","3","0","0","0","0"
"20111","ГЛАГОЛ","прильнула","0","0","0","1","0","0","0","0"
"20113","СУЩЕСТВИТЕЛЬНОЕ","пазухи","1","1","0","1","0","0","0","0"
"20114","СУЩЕСТВИТЕЛЬНОЕ","беса","0","0","0","0","0","0","3","0"
"20115","СУЩЕСТВИТЕЛЬНОЕ","адаму","3","0","0","0","0","3","0","0"
"20116","ПРИЛАГАТЕЛЬНОЕ","прежнюю","0","0","0","0","0","0","0","1"
"20117","ГЛАГОЛ","погрузился","0","0","0","0","1","0","1","0"
"20118","СУЩЕСТВИТЕЛЬНОЕ","кудрями","0","0","0","4","0","0","0","0"
"20119","СУЩЕСТВИТЕЛЬНОЕ","сну","0","0","0","0","0","1","0","0"
"20120","ПРИЛАГАТЕЛЬНОЕ","крепкому","0","0","0","1","1","1","0","0"
"20122","ГЛАГОЛ","готовь","0","0","0","0","1","0","0","0"
"20123","СУЩЕСТВИТЕЛЬНОЕ","посоха","0","0","0","0","0","0","3","0"
"20124","СУЩЕСТВИТЕЛЬНОЕ","благодарности","2","0","0","1","3","0","0","0"
"20125","СУЩЕСТВИТЕЛЬНОЕ","исааков","0","1","0","0","0","1","1","0"
"20126","СУЩЕСТВИТЕЛЬНОЕ","покупки","1","0","0","0","0","1","0","0"
"20127","ГЛАГОЛ","покажет","1","0","0","2","3","3","4","1"
"20128","СУЩЕСТВИТЕЛЬНОЕ","злодея","0","0","0","0","1","2","0","0"
"20129","СУЩЕСТВИТЕЛЬНОЕ","ловушки","0","0","0","0","1","0","0","0"
"20130","СУЩЕСТВИТЕЛЬНОЕ","рек","0","0","1","1","2","3","1","1"
"20131","ГЛАГОЛ","отворили","0","0","0","0","0","1","1","0"
"20132","СУЩЕСТВИТЕЛЬНОЕ","честность","0","0","0","0","1","0","0","0"
"20133","СУЩЕСТВИТЕЛЬНОЕ","хлебах","0","0","0","0","0","0","2","0"
"20134","ПРИЛАГАТЕЛЬНОЕ","обыкновенным","0","0","0","1","0","0","0","0"
"20135","СУЩЕСТВИТЕЛЬНОЕ","прохожих","0","0","0","0","0","2","0","0"
"20136","СУЩЕСТВИТЕЛЬНОЕ","казны","0","0","0","0","0","1","0","0"
"20137","СУЩЕСТВИТЕЛЬНОЕ","волос","8","5","0","2","1","2","1","3"
"12902","ГЛАГОЛ","бросили","1","5","8","0","2","8","4","1"
"20138","ПРИЛАГАТЕЛЬНОЕ","дерзкий","0","0","0","0","0","1","0","0"
"20139","СУЩЕСТВИТЕЛЬНОЕ","жилищем","2","0","1","1","6","2","0","1"
"20140","СУЩЕСТВИТЕЛЬНОЕ","участью","0","0","0","0","1","0","0","0"
"20142","СУЩЕСТВИТЕЛЬНОЕ","вечеров","0","0","0","0","0","1","0","0"
"20143","СУЩЕСТВИТЕЛЬНОЕ","ополчений","0","1","0","0","0","0","0","0"
"20145","ГЛАГОЛ","бьют","1","0","2","0","0","0","0","1"
"20146","ПРИЛАГАТЕЛЬНОЕ","грозным","0","0","0","1","0","0","0","0"
"20147","ПРИЛАГАТЕЛЬНОЕ","виновному","0","0","1","1","0","0","0","0"
"20148","ПРИЛАГАТЕЛЬНОЕ","голодный","0","0","1","1","0","0","0","0"
"20149","СУЩЕСТВИТЕЛЬНОЕ","предками","1","0","0","0","0","0","0","0"
"20150","ГЛАГОЛ","поколеблются","0","0","0","2","1","1","3","0"
"20152","ГЛАГОЛ","утешишь","0","0","0","1","0","0","0","0"
"20153","СУЩЕСТВИТЕЛЬНОЕ","чиновникам","0","0","1","0","0","0","0","0"
"20154","СУЩЕСТВИТЕЛЬНОЕ","посредниках","1","0","0","0","0","0","0","0"
"20156","ГЛАГОЛ","отпала","0","0","0","0","0","0","1","0"
"20157","СУЩЕСТВИТЕЛЬНОЕ","военачальника","0","6","1","0","0","3","0","0"
"20158","ГЛАГОЛ","поклонялся","1","2","4","0","1","1","0","0"
"20160","ГЛАГОЛ","сотвори","1","0","0","2","1","1","0","0"
"20161","ПРИЛАГАТЕЛЬНОЕ","какому-либо","1","1","0","0","0","0","0","0"
"20162","ГЛАГОЛ","побоимся","0","0","1","0","0","0","0","0"
"17242","ГЛАГОЛ","миную","0","0","0","1","0","0","0","0"
"20163","ГЛАГОЛ","потребую","0","0","0","0","0","1","0","0"
"20164","СУЩЕСТВИТЕЛЬНОЕ","облегчение","1","0","0","0","1","3","0","2"
"20165","СУЩЕСТВИТЕЛЬНОЕ","стефан","0","0","0","0","0","0","2","0"
"20166","СУЩЕСТВИТЕЛЬНОЕ","воины","2","0","1","0","4","10","11","3"
"20167","ГЛАГОЛ","свяжите","0","0","0","0","0","0","1","0"
"20168","ПРИЛАГАТЕЛЬНОЕ","довольным","0","0","0","0","0","1","0","2"
"20170","ГЛАГОЛ","состоялся","0","0","0","0","0","1","0","0"
"20171","ГЛАГОЛ","видите","2","7","4","1","7","2","14","4"
"20172","СУЩЕСТВИТЕЛЬНОЕ","уважении","0","0","0","0","0","0","0","1"
"9989","ГЛАГОЛ","сняли","2","4","1","1","0","2","3","0"
"20174","ГЛАГОЛ","хранишь","0","1","1","2","1","0","0","0"
"20175","ПРИЛАГАТЕЛЬНОЕ","постоянны","0","0","1","0","0","0","0","2"
"20176","СУЩЕСТВИТЕЛЬНОЕ","трубочек","0","0","0","0","0","1","0","0"
"20178","ГЛАГОЛ","радуешься","0","0","0","0","1","0","0","0"
"20179","СУЩЕСТВИТЕЛЬНОЕ","награда","1","1","0","4","6","1","4","1"
"20180","СУЩЕСТВИТЕЛЬНОЕ","авраама","27","3","5","0","5","4","12","7"
"20181","ГЛАГОЛ","совершил","13","7","7","3","6","9","2","7"
"20182","ПРИЛАГАТЕЛЬНОЕ","живо","0","3","0","0","0","1","0","1"
"20184","ГЛАГОЛ","уносят","0","0","0","0","1","0","0","0"
"20185","ГЛАГОЛ","постигнем","0","0","0","0","1","0","0","0"
"20186","СУЩЕСТВИТЕЛЬНОЕ","наступлении","2","1","0","0","1","1","3","0"
"20187","ПРИЛАГАТЕЛЬНОЕ","стоящая","0","0","0","0","0","0","1","0"
"20188","ГЛАГОЛ","сотворите","0","0","1","0","0","1","2","0"
"20189","СУЩЕСТВИТЕЛЬНОЕ","жезл","25","2","1","4","12","9","0","2"
"20191","СУЩЕСТВИТЕЛЬНОЕ","глазах","18","21","11","21","14","11","1","1"
"20192","ПРИЛАГАТЕЛЬНОЕ","человеческими","0","1","1","5","0","2","1","1"
"20193","ГЛАГОЛ","сжигает","0","0","0","1","0","0","0","0"
"20194","ПРИЛАГАТЕЛЬНОЕ","какая","10","5","9","4","9","8","13","8"
"20195","ГЛАГОЛ","оправдали","0","0","0","0","1","0","0","0"
"20196","ПРИЛАГАТЕЛЬНОЕ","поставлена","2","0","0","0","1","2","0","0"
"20197","СУЩЕСТВИТЕЛЬНОЕ","законами","1","0","0","0","0","0","0","0"
"20198","СУЩЕСТВИТЕЛЬНОЕ","жрецы","0","1","2","0","7","4","0","0"
"20199","СУЩЕСТВИТЕЛЬНОЕ","тьмы","2","2","7","10","1","4","1","13"
"20201","ПРИЛАГАТЕЛЬНОЕ","лютые","0","0","0","1","1","0","1","0"
"20202","СУЩЕСТВИТЕЛЬНОЕ","красу","0","0","0","1","1","3","0","0"
"20203","СУЩЕСТВИТЕЛЬНОЕ","царствах","0","0","2","0","4","0","0","0"
"20204","ГЛАГОЛ","удивляется","0","0","0","0","1","0","0","0"
"20205","ГЛАГОЛ","внушили","0","1","0","0","0","0","0","0"
"20206","ГЛАГОЛ","встречал","0","0","0","0","1","0","0","1"
"20207","ГЛАГОЛ","полей","6","8","5","1","2","2","0","0"
"20208","ПРИЛАГАТЕЛЬНОЕ","желательно","0","0","0","0","0","0","0","1"
"20209","ГЛАГОЛ","молится","0","0","1","0","3","3","1","3"
"20210","ГЛАГОЛ","призвали","1","5","2","0","0","0","3","0"
"20211","ГЛАГОЛ","отдавай","4","4","1","1","4","0","0","0"
"20212","СУЩЕСТВИТЕЛЬНОЕ","кровотечением","0","0","0","0","0","0","3","0"
"20213","СУЩЕСТВИТЕЛЬНОЕ","обета","3","1","0","1","0","0","0","0"
"20214","ГЛАГОЛ","устроится","0","0","1","0","2","0","0","0"
"20215","ГЛАГОЛ","скрыли","0","0","2","3","0","3","0","0"
"20216","СУЩЕСТВИТЕЛЬНОЕ","унижением","0","0","1","0","0","0","0","1"
"20217","ПРИЛАГАТЕЛЬНОЕ","женатый","1","0","0","0","0","0","0","1"
"20218","СУЩЕСТВИТЕЛЬНОЕ","пророках","0","3","0","0","5","1","1","3"
"20219","ГЛАГОЛ","бегайте","0","0","0","0","0","0","0","1"
"20220","ПРИЛАГАТЕЛЬНОЕ","пленными","0","1","0","0","2","0","1","0"
"20221","СУЩЕСТВИТЕЛЬНОЕ","прибежища","0","0","0","1","1","0","0","0"
"20222","ПРИЛАГАТЕЛЬНОЕ","одобрительные","0","0","0","0","0","0","0","1"
"20223","ГЛАГОЛ","двинулся","7","1","1","0","0","1","0","0"
"20225","СУЩЕСТВИТЕЛЬНОЕ","кошками","0","0","0","0","1","0","0","0"
"20226","ПРИЛАГАТЕЛЬНОЕ","взятого","1","0","1","0","0","1","0","0"
"20227","ГЛАГОЛ","обитаем","0","0","0","0","1","0","0","0"
"20228","СУЩЕСТВИТЕЛЬНОЕ","меча","8","15","10","6","43","28","6","4"
"20229","СУЩЕСТВИТЕЛЬНОЕ","наставникам","0","0","1","1","0","0","0","1"
"20230","ГЛАГОЛ","ускользают","0","0","0","0","1","0","0","0"
"20231","ГЛАГОЛ","возвратил","4","4","7","2","0","1","1","0"
"20233","ГЛАГОЛ","согласится","1","2","0","0","0","0","0","0"
"20234","ПРИЛАГАТЕЛЬНОЕ","установленный","0","0","0","0","0","1","0","0"
"16468","ГЛАГОЛ","станут","1","5","1","0","2","4","1","2"
"20235","ПРИЛАГАТЕЛЬНОЕ","кривы","0","0","0","2","0","0","0","0"
"20236","СУЩЕСТВИТЕЛЬНОЕ","ужас","6","7","5","8","14","12","4","0"
"20237","ГЛАГОЛ","снабди","0","1","0","0","0","0","0","0"
"20238","ПРИЛАГАТЕЛЬНОЕ","праздничный","0","0","3","0","2","0","0","0"
"20239","СУЩЕСТВИТЕЛЬНОЕ","прибытие","0","0","0","0","0","1","0","0"
"20240","СУЩЕСТВИТЕЛЬНОЕ","блюде","1","0","0","0","1","0","4","0"
"13009","СУЩЕСТВИТЕЛЬНОЕ","моисее","0","1","0","0","0","1","0","0"
"20241","ПРИЛАГАТЕЛЬНОЕ","состоящим","0","0","0","0","0","0","0","1"
"20242","ПРИЛАГАТЕЛЬНОЕ","наилучшими","0","0","0","0","0","3","0","0"
"20244","ГЛАГОЛ","влекло","4","0","0","0","0","0","0","0"
"20247","СУЩЕСТВИТЕЛЬНОЕ","воздух","0","0","0","6","2","0","1","3"
"20248","СУЩЕСТВИТЕЛЬНОЕ","скотина","1","0","0","0","0","0","0","0"
"20249","СУЩЕСТВИТЕЛЬНОЕ","мачты","0","0","0","1","1","1","0","0"
"20250","ГЛАГОЛ","готовьте","0","0","0","0","2","0","0","0"
"20252","СУЩЕСТВИТЕЛЬНОЕ","плавание","0","0","0","0","0","1","1","2"
"20253","ГЛАГОЛ","искала","0","0","0","4","1","0","0","0"
"20256","СУЩЕСТВИТЕЛЬНОЕ","спинами","0","0","0","0","1","0","0","0"
"20257","ГЛАГОЛ","бьюсь","0","0","0","0","0","0","0","1"
"20258","ПРИЛАГАТЕЛЬНОЕ","слаб","1","2","1","0","0","0","0","1"
"20259","СУЩЕСТВИТЕЛЬНОЕ","уздах","0","0","1","0","0","0","0","0"
"20261","ПРИЛАГАТЕЛЬНОЕ","назначенную","0","0","0","0","0","1","0","0"
"20262","ГЛАГОЛ","повернулись","0","0","0","0","1","1","0","0"
"20263","СУЩЕСТВИТЕЛЬНОЕ","польза","0","0","0","1","5","1","2","2"
"20265","СУЩЕСТВИТЕЛЬНОЕ","соблюдение","0","0","0","2","1","0","0","0"
"20266","ГЛАГОЛ","здравствуем","0","0","0","0","0","2","0","0"
"20267","ГЛАГОЛ","возросло","0","0","1","0","0","1","0","0"
"20268","ГЛАГОЛ","выпало","0","2","0","0","0","0","0","0"
"20269","СУЩЕСТВИТЕЛЬНОЕ","болотах","0","0","0","1","0","0","0","0"
"20270","ПРИЛАГАТЕЛЬНОЕ","малейшее","0","1","0","0","0","0","0","0"
"10876","ГЛАГОЛ","направит","0","0","0","1","2","0","0","0"
"20271","ГЛАГОЛ","смотрим","0","0","0","0","0","0","0","1"
"20272","ПРИЛАГАТЕЛЬНОЕ","ревнив","0","0","0","0","1","0","0","0"
"20273","ПРИЛАГАТЕЛЬНОЕ","пресные","5","1","0","0","0","0","0","0"
"20275","СУЩЕСТВИТЕЛЬНОЕ","рассуждение","0","0","0","1","1","1","0","0"
"20276","ПРИЛАГАТЕЛЬНОЕ","описано","0","4","1","0","0","0","0","1"
"20277","ПРИЛАГАТЕЛЬНОЕ","обречены","0","0","1","0","0","0","0","0"
